mechanism,base_rate,group_gap,seed,aggregation,statistic,statistic_max,statistic_mean,statistic_weighted,statistic_mi,eo_gap,tpr_gap,fpr_gap,dp_gap,eo_base,dp_base,eo_gap_delta,dp_gap_delta
mcar,0.15,0.3,9,max,0.27386262265834077,0.27386262265834077,0.1838537020517395,0.20860650256386282,0.15411083627029598,0.28658257255979847,0.28658257255979847,0.23320479570479571,0.2959137809257091,0.325251137070122,0.30098636280567614,-0.03866856451032352,-0.005072581879967064
mcar,0.3,0.0,0,max,0.0004561887119887073,0.0004561887119887073,0.00018733825587596704,0.00013068488200954005,0.00029009190073228284,0.3384830060799362,0.3384830060799362,0.195786957927308,0.2993039599945939,0.3384830060799362,0.2993039599945939,0.0,0.0
mcar,0.3,0.0,1,max,0.00040964433809065337,0.00040964433809065337,0.00022215092056695335,0.0002300334327833314,9.13433385110547e-05,0.4338406273553891,0.4338406273553891,0.26596353808803996,0.36534441572908916,0.4338406273553891,0.36534441572908916,0.0,0.0
mcar,0.3,0.0,2,max,0.0003164874004006335,0.0003164874004006335,0.00018155898690942195,0.00018217469149175227,0.00020216781741152684,0.30673300489407024,0.30673300489407024,0.1614064514656717,0.2634798728813559,0.30673300489407024,0.2634798728813559,0.0,0.0
mcar,0.3,0.0,3,max,0.00034006640324529824,0.00034006640324529824,0.000229628997042855,0.00023558528962821964,0.00025765674387309587,0.2943838383838384,0.2943838383838384,0.18393210490798248,0.2692858848817769,0.2943838383838384,0.2692858848817769,0.0,0.0
mcar,0.3,0.0,4,max,0.0003620542777169333,0.0003620542777169333,0.00019544846050870146,0.00020459122121649784,0.00011460203606756976,0.37928110386616615,0.37928110386616615,0.23262254223206866,0.32480990274093724,0.37928110386616615,0.32480990274093724,0.0,0.0
mcar,0.3,0.0,5,max,0.0005247140308531906,0.0005247140308531906,0.0002673760191999663,0.00026533370859643996,0.0002495168825572763,0.2938792739552554,0.2938792739552554,0.20326183015987787,0.27960526315789475,0.2938792739552554,0.27960526315789475,0.0,0.0
mcar,0.3,0.0,6,max,0.0004231559490074366,0.0004231559490074366,0.00025144934731632376,0.00030058843173782194,0.000296725469913736,0.3712827016568298,0.3712827016568298,0.24438102442434873,0.3338952109372918,0.3712827016568298,0.3338952109372918,0.0,0.0
mcar,0.3,0.0,7,max,0.00019092961542416242,0.00019092961542416242,9.656986657949618e-05,7.663427536591856e-05,0.00010927017548941983,0.33087199376792137,0.33087199376792137,0.10827790096082779,0.25747863247863245,0.33087199376792137,0.25747863247863245,0.0,0.0
mcar,0.3,0.0,8,max,0.0004228998426077102,0.0004228998426077102,0.0002327787829310285,0.00023911893658092552,0.0002924866880618942,0.3999888371499649,0.3999888371499649,0.23787774725274724,0.3457581357337008,0.3999888371499649,0.3457581357337008,0.0,0.0
mcar,0.3,0.0,9,max,0.00024206053725150944,0.00024206053725150944,0.00016931950270690222,0.00019499790276463738,0.0001416072539055245,0.3147393737115932,0.3147393737115932,0.2158635908635909,0.2984871160371627,0.3147393737115932,0.2984871160371627,0.0,0.0
mcar,0.3,0.05,0,max,0.04731111553488204,0.04731111553488204,0.028877991553974486,0.038210393125131595,0.01539450526337904,0.3258247782318349,0.3258247782318349,0.193062162286981,0.2926814434383025,0.3384830060799362,0.2993039599945939,-0.012658227848101278,-0.0066225165562914245
mcar,0.3,0.05,1,max,0.04709317847266953,0.04709317847266953,0.036355475763016155,0.043170608489457175,0.04383475868041538,0.42623923537052777,0.42623923537052777,0.2518666116989602,0.3574387597618853,0.4338406273553891,0.36534441572908916,-0.0076013919848613165,-0.007905655967203828
mcar,0.3,0.05,2,max,0.041939635772941575,0.041939635772941575,0.028084534305487845,0.032294206493744315,0.027958886540572436,0.27644992927174283,0.27644992927174283,0.20491447871381463,0.27200741525423733,0.30673300489407024,0.2634798728813559,-0.030283075622327404,0.008527542372881447
mcar,0.3,0.05,3,max,0.047425948321538125,0.047425948321538125,0.030005059673848457,0.03669390370348479,0.01746101882231093,0.3023434343434343,0.3023434343434343,0.1681879010397008,0.2660417164238516,0.2943838383838384,0.2692858848817769,0.007959595959595889,-0.0032441684579253005
mcar,0.3,0.05,4,max,0.04634355604235124,0.04634355604235124,0.0265325544602653,0.03693893758886122,0.033197872658590866,0.3699038398208523,0.3699038398208523,0.24408635650327698,0.3256384994316029,0.37928110386616615,0.32480990274093724,-0.00937726404531386,0.0008285966906656506
mcar,0.3,0.05,5,max,0.03748648291029216,0.03748648291029216,0.02149240837656521,0.027924050964604503,0.02984581511300829,0.29683410721823555,0.29683410721823555,0.20760022495380415,0.2845125107851596,0.2938792739552554,0.27960526315789475,0.0029548332629801277,0.004907247627264855
mcar,0.3,0.05,6,max,0.049447529426142445,0.049447529426142445,0.03800734794265244,0.0423504369562307,0.04414729950894121,0.35100726793814935,0.35100726793814935,0.22995679033570585,0.31851797564160644,0.3712827016568298,0.3338952109372918,-0.020275433718680458,-0.015377235295685354
mcar,0.3,0.05,7,max,0.04927058440731241,0.04927058440731241,0.02949383699460823,0.03589744980815432,0.034496384383113414,0.29682760678235787,0.29682760678235787,0.15755301608960143,0.264363722697056,0.33087199376792137,0.25747863247863245,-0.0340443869855635,0.00688509021842354
mcar,0.3,0.05,8,max,0.03454785264943688,0.03454785264943688,0.022287802342742555,0.026916479610098614,0.019833868271620838,0.35103973974612485,0.35103973974612485,0.2480540293040293,0.3297191060495018,0.3999888371499649,0.3457581357337008,-0.04894909740384007,-0.016039029684199013
mcar,0.3,0.05,9,max,0.04592146425736565,0.04592146425736565,0.030553569102754075,0.03469726172636563,0.02496234120526796,0.28016916985700724,0.28016916985700724,0.20703089453089452,0.28101708477188203,0.3147393737115932,0.2984871160371627,-0.03457020385458598,-0.017470031265280683
mcar,0.3,0.1,0,max,0.09435021981244898,0.09435021981244898,0.05777506948443989,0.0763688120253107,0.029610463181352867,0.3382006046712515,0.3382006046712515,0.23392255114764698,0.31805649412082715,0.3384830060799362,0.2993039599945939,-0.0002824014086846849,0.018752534126233233
mcar,0.3,0.1,1,max,0.09475581768438895,0.09475581768438895,0.07281247474166078,0.08655708580404348,0.084913742246033,0.4191750725660311,0.4191750725660311,0.26763547249324354,0.3583820011637179,0.4338406273553891,0.36534441572908916,-0.014665554789357993,-0.006962414565371278
mcar,0.3,0.1,2,max,0.08419575894628384,0.08419575894628384,0.05628665608849146,0.06474466834730291,0.045785059179550024,0.26028811602686047,0.26028811602686047,0.1963737605403987,0.2590042372881356,0.30673300489407024,0.2634798728813559,-0.046444888867209766,-0.004475635593220284
mcar,0.3,0.1,3,max,0.09440133161555417,0.09440133161555417,0.0599528804481408,0.07334676748426999,0.04160638050129498,0.3225454545454545,0.3225454545454545,0.16483089135183976,0.2739829631398774,0.2943838383838384,0.2692858848817769,0.02816161616161611,0.004697078258100507
mcar,0.3,0.1,4,max,0.09228307168066202,0.09228307168066202,0.05283351588170866,0.07359519111290144,0.07625055178276609,0.36106171375880913,0.36106171375880913,0.272621849903074,0.3367083491221422,0.37928110386616615,0.32480990274093724,-0.018219390107357014,0.011898446381204963
mcar,0.3,0.1,5,max,0.0748604184632419,0.0748604184632419,0.04306067975562014,0.0560194667625167,0.05556533525433696,0.2895314478682989,0.2895314478682989,0.2107220328478463,0.2822745901639344,0.2938792739552554,0.27960526315789475,-0.004347826086956552,0.002669327006039668
mcar,0.3,0.1,6,max,0.09931821480129235,0.09931821480129235,0.07623369818440126,0.08487299282068247,0.08792862189202084,0.34899923580963527,0.34899923580963527,0.2779917248335224,0.34048450283825926,0.3712827016568298,0.3338952109372918,-0.02228346584719454,0.006589291900967464
mcar,0.3,0.1,7,max,0.09744347700633413,0.09744347700633413,0.05839757255402126,0.07127645345192649,0.06635114570108935,0.2699020436576998,0.2699020436576998,0.16676900335436923,0.2572412155745489,0.33087199376792137,0.25747863247863245,-0.06096995011022155,-0.00023741690408357607
mcar,0.3,0.1,8,max,0.06912083413010114,0.06912083413010114,0.04434282590255406,0.05368201837809927,0.036056065260143655,0.3780697837596479,0.3780697837596479,0.24585622710622712,0.3390182691082829,0.3999888371499649,0.3457581357337008,-0.021919053390317023,-0.006739866625417867
mcar,0.3,0.1,9,max,0.09139628381782305,0.09139628381782305,0.06137254468290071,0.06965511110372496,0.05538688751503487,0.3147393737115932,0.3147393737115932,0.2470936845936846,0.31613495932549973,0.3147393737115932,0.2984871160371627,0.0,0.017647843288337017
mcar,0.3,0.2,0,max,0.1879728475019793,0.1879728475019793,0.11534468689072899,0.15242339969019497,0.07582828416924697,0.29348151101365494,0.29348151101365494,0.20456172354869995,0.28236248141640763,0.3384830060799362,0.2993039599945939,-0.04500149506628126,-0.016941478578186286
mcar,0.3,0.2,1,max,0.1900810961078277,0.1900810961078277,0.14550383191968277,0.17293558452435187,0.16734623383169897,0.40980964446653945,0.40980964446653945,0.3040802070450277,0.373278252898105,0.4338406273553891,0.36534441572908916,-0.02403098288884964,0.007933837169015856
mcar,0.3,0.2,2,max,0.16757624880015123,0.16757624880015123,0.1123233698524458,0.12926219253303384,0.0971370352802766,0.2765800042274361,0.2765800042274361,0.1792181563002773,0.259083686440678,0.30673300489407024,0.2634798728813559,-0.030153000666634122,-0.004396186440677907
mcar,0.3,0.2,3,max,0.18926639014462462,0.18926639014462462,0.1203505714248109,0.14720326409842155,0.1061458374051284,0.30642424242424243,0.30642424242424243,0.22558304452755953,0.2961149590000796,0.2943838383838384,0.2692858848817769,0.012040404040404018,0.02682907411830271
mcar,0.3,0.2,4,max,0.18595533649750515,0.18595533649750515,0.10610977242302544,0.14771658442150207,0.13316003353570746,0.3655733386023842,0.3655733386023842,0.22175297701467736,0.31065302513578374,0.37928110386616615,0.32480990274093724,-0.013707765263781924,-0.014156877605153495
mcar,0.3,0.2,5,max,0.14939414540814389,0.14939414540814389,0.08624534411354506,0.11208991469094835,0.12592528316480464,0.24014352047277332,0.24014352047277332,0.17051154035969654,0.23835202761000862,0.2938792739552554,0.27960526315789475,-0.05373575348248211,-0.041253235547886125
mcar,0.3,0.2,6,max,0.19883227289739616,0.19883227289739616,0.15255080544756,0.16995769032236835,0.16672975528446984,0.32898395200234143,0.32898395200234143,0.2404325551009181,0.310696106388082,0.3712827016568298,0.3338952109372918,-0.04229874965448838,-0.023199104549209815
mcar,0.3,0.2,7,max,0.19536980334556572,0.19536980334556572,0.11697471717399613,0.14259342641416745,0.13535534910599786,0.24392123713390684,0.24392123713390684,0.13370288248337026,0.2329059829059829,0.33087199376792137,0.25747863247863245,-0.08695075663401453,-0.02457264957264954
mcar,0.3,0.2,8,max,0.13781876841759458,0.13781876841759458,0.08877366400423635,0.1072639226859868,0.07176281361743608,0.34979587931364425,0.34979587931364425,0.23665865384615387,0.32055229186898127,0.3999888371499649,0.3457581357337008,-0.05019295783632066,-0.025205843864719524
mcar,0.3,0.2,9,max,0.18279195326880024,0.18279195326880024,0.12250020274105913,0.13904681183034523,0.09631187213251223,0.32714080036648013,0.32714080036648013,0.23551961051961054,0.3147766730382641,0.3147393737115932,0.2984871160371627,0.012401426654886916,0.016289557001101407
mcar,0.3,0.3,0,max,0.2827181674647183,0.2827181674647183,0.17304772657853906,0.2289907708097274,0.11228749708635091,0.2763214724741686,0.2763214724741686,0.20364960975384475,0.2739694553318016,0.3384830060799362,0.2993039599945939,-0.062161533605767594,-0.0253345046627923
mcar,0.3,0.3,1,max,0.28472424629115733,0.28472424629115733,0.21819163762212793,0.2592578634139825,0.23348332913255543,0.4258302997257726,0.4258302997257726,0.3267429343593972,0.3937427785670356,0.4338406273553891,0.36534441572908916,-0.00801032762961651,0.028398362837946445
mcar,0.3,0.3,2,max,0.25208849514683573,0.25208849514683573,0.16868055391728987,0.19419259955443957,0.14072455333308295,0.2986683576410907,0.2986683576410907,0.22302856034413904,0.29287605932203387,0.30673300489407024,0.2634798728813559,-0.008064647252979562,0.029396186440677985
mcar,0.3,0.3,3,max,0.2838988199910071,0.2838988199910071,0.18047235254019806,0.22070038354888166,0.14519419434339736,0.28412121212121205,0.28412121212121205,0.21157167530224524,0.2760727649072526,0.2943838383838384,0.2692858848817769,-0.010262626262626362,0.006786880025475672
mcar,0.3,0.3,4,max,0.2785037118169648,0.2785037118169648,0.15884556407447972,0.22132064497247242,0.199832856747048,0.2656424948956069,0.2656424948956069,0.15652981630204005,0.22982948086396363,0.37928110386616615,0.32480990274093724,-0.11363860897055927,-0.09498042187697361
mcar,0.3,0.3,5,max,0.2241420165140433,0.2241420165140433,0.12943000847147001,0.16809792560161144,0.2074061551737605,0.23617560151962852,0.23617560151962852,0.17892435354474404,0.23921484037963758,0.2938792739552554,0.27960526315789475,-0.05770367243562691,-0.04039042277825716
mcar,0.3,0.3,6,max,0.297895677546001,0.297895677546001,0.22846192742188035,0.2545722261330382,0.22381073645000618,0.38540396403427474,0.38540396403427474,0.2911150844135749,0.36327718999013936,0.3712827016568298,0.3338952109372918,0.014121262377444932,0.029381979052847562
mcar,0.3,0.3,7,max,0.2935367869492548,0.2935367869492548,0.17523575356573334,0.21373399964650452,0.19184006243481044,0.2348300266852303,0.2348300266852303,0.14399909034055375,0.23433048433048434,0.33087199376792137,0.25747863247863245,-0.09604196708269108,-0.023148148148148112
mcar,0.3,0.3,8,max,0.2072006972331318,0.2072006972331318,0.13302051002946816,0.16089733691683133,0.1236694394943024,0.39036486572686097,0.39036486572686097,0.2580643315018315,0.3521820194122717,0.3999888371499649,0.3457581357337008,-0.00962397142310395,0.006423883678570885
mcar,0.3,0.3,9,max,0.27374159238971496,0.27374159238971496,0.18390334289288143,0.20869712892138453,0.144781292389187,0.3006609731356958,0.3006609731356958,0.23074779324779326,0.3012728377317113,0.3147393737115932,0.2984871160371627,-0.014078400575897432,0.002785721694548604
mar,0.05,0.0,0,max,0.0004400807827845757,0.0004400807827845757,0.0002474542633585642,0.00021221536705626556,0.00036742855802460747,0.3289145818797966,0.3289145818797966,0.2012307763358426,0.29843897824030274,0.3289145818797966,0.29843897824030274,0.0,0.0
mar,0.05,0.0,1,max,0.0005198625456487079,0.0005198625456487079,0.00025215476595775966,0.00019803975507603623,0.00018293639727709775,0.4032987475343586,0.4032987475343586,0.2358858962026476,0.33928343492380303,0.4032987475343586,0.33928343492380303,0.0,0.0
mar,0.05,0.0,2,max,0.0004384254307583449,0.0004384254307583449,0.00027751625099993774,0.00026136788291655305,0.00031800744826655276,0.34469050290229747,0.34469050290229747,0.20443524001871316,0.30511122881355934,0.34469050290229747,0.30511122881355934,0.0,0.0
mar,0.05,0.0,3,max,0.0003464943010564048,0.0003464943010564048,0.0001201710800306937,0.0001599937131795156,0.0001302752122353202,0.2805656565656566,0.2805656565656566,0.17251140925779776,0.260409203088926,0.2805656565656566,0.260409203088926,0.0,0.0
mar,0.05,0.0,4,max,0.0004448095411950844,0.0004448095411950844,0.00021394669587440645,0.0001507482987089933,0.00011692417838874446,0.2897978001712442,0.2897978001712442,0.15653558571032952,0.2441429834533283,0.2897978001712442,0.2441429834533283,0.0,0.0
mar,0.05,0.0,5,max,0.00044745179094785037,0.00044745179094785037,0.0002459007666908493,0.0002721405188989568,0.00025686033637160416,0.2359645420008442,0.2359645420008442,0.12844747443445928,0.21422023295944775,0.2359645420008442,0.21422023295944775,0.0,0.0
mar,0.05,0.0,6,max,0.0003672443687414567,0.0003672443687414567,0.00015917996348943295,0.00013511498029883802,0.0001001133052114392,0.3388615189502951,0.3388615189502951,0.217251773659297,0.30463982090984193,0.3388615189502951,0.30463982090984193,0.0,0.0
mar,0.05,0.0,7,max,0.00044233050775920393,0.00044233050775920393,0.00025195342176874034,0.000192632163782461,0.00020330422226746725,0.26158984303780686,0.26158984303780686,0.14427767354596624,0.24893162393162394,0.26158984303780686,0.24893162393162394,0.0,0.0
mar,0.05,0.0,8,max,0.00047499620003040033,0.00047499620003040033,0.00039299040446386135,0.00038175642667242636,0.00038468313379408576,0.39734164699878805,0.39734164699878805,0.24382440476190478,0.3483075060011944,0.39734164699878805,0.3483075060011944,0.0,0.0
mar,0.05,0.0,9,max,0.000261720276317632,0.000261720276317632,0.00014965976364078696,0.00013059870545846888,0.00018188558000454145,0.32251071627237327,0.32251071627237327,0.21543702793702793,0.3025965494589081,0.32251071627237327,0.3025965494589081,0.0,0.0
mar,0.05,0.05,0,max,0.04726613490238747,0.04726613490238747,0.028737153546555715,0.03807852534302052,0.0143013772821289,0.3224442672514037,0.3224442672514037,0.19275620006465619,0.2920664954723611,0.3289145818797966,0.29843897824030274,-0.006470314628392926,-0.006372482767941667
mar,0.05,0.05,1,max,0.04748996401987847,0.04748996401987847,0.03643348576103223,0.04333688527166472,0.04247324716587457,0.35740975351604476,0.35740975351604476,0.2534297558517704,0.3272384577257107,0.4032987475343586,0.33928343492380303,-0.04588899401831387,-0.012044977198092333
mar,0.05,0.05,2,max,0.04156279211128347,0.04156279211128347,0.027963270304443722,0.032145301034742765,0.031229842069674815,0.30028616490252513,0.30028616490252513,0.19037757162906924,0.2783368644067796,0.34469050290229747,0.30511122881355934,-0.044404337999772336,-0.026774364406779716
mar,0.05,0.05,3,max,0.04708924891238438,0.04708924891238438,0.03003995397625167,0.03673973122611229,0.021140690870090365,0.29854545454545456,0.29854545454545456,0.1728945773141635,0.26773346071172677,0.2805656565656566,0.260409203088926,0.017979797979797985,0.007324257622800756
mar,0.05,0.05,4,max,0.04611841304612389,0.04611841304612389,0.02647426067907996,0.03678088087310799,0.03358740886511982,0.25894915365869725,0.25894915365869725,0.17436882673313023,0.2414753063028925,0.2897978001712442,0.2441429834533283,-0.03084864651254693,-0.00266767715043581
mar,0.05,0.05,5,max,0.037205418698982966,0.037205418698982966,0.021451282963828193,0.02782411088948147,0.028732396043380654,0.22431405656395104,0.22431405656395104,0.17347266696507477,0.23250107851596208,0.2359645420008442,0.21422023295944775,-0.011650485436893177,0.018280845556514325
mar,0.05,0.05,6,max,0.049273073074602235,0.049273073074602235,0.038159806295399515,0.0424518310714904,0.03945557272330608,0.30449734159309305,0.30449734159309305,0.24389391282421577,0.3034538816192735,0.3388615189502951,0.30463982090984193,-0.03436417735720204,-0.0011859392905684274
mar,0.05,0.05,7,max,0.04850471722004025,0.04850471722004025,0.0290616361931336,0.035480476029764334,0.03723162089345152,0.2618467505345334,0.2618467505345334,0.15625675137870262,0.2551044634377968,0.26158984303780686,0.24893162393162394,0.0002569074967265217,0.006172839506172867
mar,0.05,0.05,8,max,0.034423434289945036,0.034423434289945036,0.02221020941509887,0.026821366289284734,0.01582887925410402,0.3932432863430503,0.3932432863430503,0.2508241758241758,0.34986756840369054,0.39734164699878805,0.3483075060011944,-0.004098360655737765,0.0015600624024961207
mar,0.05,0.05,9,max,0.04551536777228125,0.04551536777228125,0.030651867798084646,0.03472486108812306,0.02490735610975717,0.30433395504073824,0.30433395504073824,0.23178291928291928,0.3021322625098167,0.32251071627237327,0.3025965494589081,-0.01817676123163503,-0.0004642869490914525
mar,0.05,0.1,0,max,0.09430523917995444,0.09430523917995444,0.057767653758542134,0.07648297320408443,0.03744151435592216,0.3207581647230805,0.3207581647230805,0.201836927908373,0.2953777537505068,0.3289145818797966,0.29843897824030274,-0.008156417156716111,-0.003061224489795955
mar,0.05,0.1,1,max,0.09470377019748653,0.09470377019748653,0.07271095152603231,0.0863443934658776,0.08589461302757108,0.34288051060827174,0.34288051060827174,0.2765104667674408,0.3323773827620562,0.4032987475343586,0.33928343492380303,-0.06041823692608689,-0.006906052161746834
mar,0.05,0.1,2,max,0.08381891528462573,0.08381891528462573,0.05611833258628418,0.06460948900405697,0.05673611919237721,0.2861323837861568,0.2861323837861568,0.20861716815572973,0.28156779661016945,0.34469050290229747,0.30511122881355934,-0.05855811911614067,-0.02354343220338989
mar,0.05,0.1,3,max,0.09474629546475079,0.09474629546475079,0.060170633138751685,0.07366713804127098,0.04693447287806808,0.29454545454545455,0.29454545454545455,0.19352846309576915,0.2766897540004777,0.2805656565656566,0.260409203088926,0.013979797979797981,0.016280550911551672
mar,0.05,0.1,4,max,0.09272727272727273,0.09272727272727273,0.052909090909090906,0.07372539831302719,0.06414842917277924,0.2715784100638873,0.2715784100638873,0.1955137081140958,0.2585120626499937,0.2897978001712442,0.2441429834533283,-0.018219390107356903,0.014369079196665413
mar,0.05,0.1,5,max,0.0745793542519327,0.0745793542519327,0.04301955434288314,0.055951821267979776,0.06366779179559663,0.19849877767448265,0.1793583790628957,0.19849877767448265,0.22921160483175151,0.2359645420008442,0.21422023295944775,-0.03746576432636156,0.01499137187230376
mar,0.05,0.1,6,max,0.09914375844975214,0.09914375844975214,0.07607030193780982,0.08472498392811757,0.08822045928243007,0.2843194640911826,0.2843194640911826,0.26486836525346996,0.3055459318284785,0.3388615189502951,0.30463982090984193,-0.05454205485911251,0.0009061109186365712
mar,0.05,0.1,7,max,0.09781152300133988,0.09781152300133988,0.058329611433675745,0.07121903442181515,0.07065469454334893,0.22085757379875032,0.22085757379875032,0.20829495707544488,0.26412630579297247,0.26158984303780686,0.24893162393162394,-0.04073226923905654,0.015194681861348536
mar,0.05,0.1,8,max,0.06899641577060932,0.06899641577060932,0.04435483870967742,0.05363220013757648,0.03313234724604305,0.3676404924411559,0.3676404924411559,0.24642857142857144,0.33676502945589726,0.39734164699878805,0.3483075060011944,-0.02970115455763217,-0.011542476545297164
mar,0.05,0.1,9,max,0.09143621766280106,0.09143621766280106,0.06137377341659232,0.06965334107835612,0.04941868382159856,0.2800628251693335,0.2800628251693335,0.25129675129675133,0.30291759894498194,0.32251071627237327,0.3025965494589081,-0.04244789110303976,0.00032104948607381
mar,0.05,0.2,0,max,0.14123006833712984,0.14123006833712984,0.08665148063781321,0.11449642984605582,0.0502937755062405,0.3232914714774577,0.3232914714774577,0.21152380732462014,0.3009798621435329,0.3289145818797966,0.29843897824030274,-0.005623110402338927,0.002540883903230151
mar,0.05,0.2,1,max,0.14228007181328545,0.14228007181328545,0.10915619389587072,0.12974301355948217,0.12211732116384101,0.4190547973763972,0.4190547973763972,0.32402317804956254,0.3953905500141735,0.4032987475343586,0.33928343492380303,0.0157560498420386,0.056107115090370474
mar,0.05,0.2,2,max,0.12595248767368894,0.12595248767368894,0.08435679067682653,0.09713528480673497,0.08147133014063629,0.25798741524803664,0.25798741524803664,0.206375015689362,0.26623411016949156,0.34469050290229747,0.30511122881355934,-0.08670308765426082,-0.03887711864406779
mar,0.05,0.2,3,max,0.141894925909295,0.141894925909295,0.09016614279299506,0.11026124509595209,0.07255430443436946,0.24836363636363634,0.24836363636363634,0.21704468768943944,0.2667582198869517,0.2805656565656566,0.260409203088926,-0.03220202020202023,0.006349016798025686
mar,0.05,0.2,4,max,0.1390909090909091,0.1390909090909091,0.07936363636363637,0.11057638238050609,0.11978938161006948,0.23586412434960147,0.23586412434960147,0.2049409212591157,0.24394593911835288,0.2897978001712442,0.2441429834533283,-0.05393367582164271,-0.00019704433497541585
mar,0.05,0.2,5,max,0.1123237835379718,0.1123237835379718,0.06475670759436107,0.08420834802336097,0.08795490498255398,0.19849877767448265,0.15652173913043477,0.19849877767448265,0.21651207937877476,0.2359645420008442,0.21422023295944775,-0.03746576432636156,0.002291846419327004
mar,0.05,0.2,6,max,0.1491662911221271,0.1491662911221271,0.11428571428571428,0.12737286099544654,0.11531426040860326,0.33656081817147127,0.33656081817147127,0.301126660477484,0.3506182874503638,0.3388615189502951,0.30463982090984193,-0.0023007007788238276,0.045978466540521845
mar,0.05,0.2,7,max,0.14649397052255472,0.14649397052255472,0.08753907994640465,0.10671218018247941,0.11499233564516992,0.20531582238899312,0.1947027331642716,0.20531582238899312,0.24750712250712248,0.26158984303780686,0.24893162393162394,-0.05627402064881373,-0.0014245014245014564
mar,0.05,0.2,8,max,0.10349462365591398,0.10349462365591398,0.06657706093189963,0.08056013835221928,0.05619542058058011,0.3614929514575493,0.3614929514575493,0.264010989010989,0.34206725639121005,0.39734164699878805,0.3483075060011944,-0.03584869554123876,-0.006240249609984372
mar,0.05,0.2,9,max,0.13693131132917039,0.13693131132917039,0.09188224799286351,0.10428189116859946,0.07979329347065929,0.2843738752004188,0.2843738752004188,0.2628708253708254,0.30859770523705804,0.32251071627237327,0.3025965494589081,-0.038136841071954475,0.006001155778149914
mar,0.05,0.3,0,max,0.18861047835990888,0.18861047835990888,0.11544419134396355,0.1527950623232467,0.057310083887387446,0.3232914714774577,0.3232914714774577,0.23271024800258625,0.31118394377618597,0.3289145818797966,0.29843897824030274,-0.005623110402338927,0.012744965535883224
mar,0.05,0.3,1,max,0.18985637342908437,0.18985637342908437,0.1455116696588869,0.17283782092531041,0.16426897671155302,0.412944817742996,0.412944817742996,0.34595300261096606,0.4027823134777427,0.4032987475343586,0.33928343492380303,0.009646070208637392,0.06349887855393965
mar,0.05,0.3,2,max,0.16808606006275212,0.16808606006275212,0.11250560286866876,0.129506893983903,0.1102463162034089,0.2559793831195227,0.2559793831195227,0.22461461221602258,0.2741525423728814,0.34469050290229747,0.30511122881355934,-0.0887111197827748,-0.03095868644067795
mar,0.05,0.3,3,max,0.18904355635383924,0.18904355635383924,0.12016165244723845,0.1469927100679727,0.10359665033851131,0.2382626262626263,0.2382626262626263,0.21042217113314807,0.25831940132155085,0.2805656565656566,0.260409203088926,-0.04230303030303029,-0.0020898017673751657
mar,0.05,0.3,4,max,0.18545454545454546,0.18545454545454546,0.10600000000000001,0.1475947294557929,0.13741436668006557,0.34499110847658565,0.34499110847658565,0.25895412166528203,0.3257900719969685,0.2897978001712442,0.2441429834533283,0.05519330830534147,0.08164708854364022
mar,0.05,0.3,5,max,0.14961346066393816,0.14961346066393816,0.08622100954979536,0.11209832624342099,0.11654446714159347,0.21199026730480094,0.13904601097509495,0.21199026730480094,0.21405845556514236,0.2359645420008442,0.21422023295944775,-0.02397427469604327,-0.00016177739430539573
mar,0.05,0.3,6,max,0.19873817034700317,0.19873817034700317,0.1523208652546192,0.16976568687318508,0.1519349103706976,0.35259255646066046,0.35259255646066046,0.31160242524269616,0.3641699757482078,0.3388615189502951,0.30463982090984193,0.013731037510365363,0.05953015483836588
mar,0.05,0.3,7,max,0.19562304600267977,0.19562304600267977,0.11674854845913356,0.14239367298700473,0.1482069376996654,0.2099778270509978,0.17746506886778385,0.2099778270509978,0.23884140550807215,0.26158984303780686,0.24893162393162394,-0.05161201598680906,-0.010090218423551789
mar,0.05,0.3,8,max,0.13799283154121864,0.13799283154121864,0.08862007168458781,0.10725915174445785,0.08024555919117604,0.37316610320852206,0.37316610320852206,0.27320856227106227,0.3514888421623821,0.39734164699878805,0.3483075060011944,-0.024175543790265985,0.0031813361611876534
mar,0.05,0.3,9,max,0.1824264049955397,0.1824264049955397,0.12265834076717216,0.13914232422350173,0.09635539390639253,0.2803818592323549,0.2803818592323549,0.2699574574574575,0.3101338035473499,0.32251071627237327,0.3025965494589081,-0.04212885704001834,0.007537254088441747
mar,0.15,0.0,0,max,0.0002625896383466053,0.0002625896383466053,0.0001309908959807711,0.00018365864012950914,5.44105262512205e-05,0.3339811953885511,0.3339811953885511,0.20062462476331222,0.29830382484119466,0.3339811953885511,0.29830382484119466,0.0,0.0
mar,0.15,0.0,1,max,0.0004286263627256738,0.0004286263627256738,0.00020745515955923125,0.00016093024055461788,0.0001686928251553837,0.5013230270859727,0.5013230270859727,0.30783633365397833,0.41831181339402795,0.5013230270859727,0.41831181339402795,0.0,0.0
mar,0.15,0.0,2,max,0.0002837050656060297,0.0002837050656060297,0.00019062774494608693,0.0002092885221715325,0.0001391526266561299,0.3408370323398858,0.3408370323398858,0.18674905008044365,0.28681144067796616,0.3408370323398858,0.28681144067796616,0.0,0.0
mar,0.15,0.0,3,max,0.00021120235665098713,0.00021120235665098713,9.96018070351115e-05,9.362927610167349e-05,0.0001458298667105817,0.2803232323232323,0.2803232323232323,0.19929314071989843,0.26831064405700183,0.2803232323232323,0.26831064405700183,0.0,0.0
