mechanism,base_rate,group_gap,seed,aggregation,statistic,statistic_max,statistic_mean,statistic_weighted,statistic_mi,eo_gap,tpr_gap,fpr_gap,dp_gap,eo_base,dp_base,eo_gap_delta,dp_gap_delta
mcar,0.15,0.1,3,max,0.09484265734265734,0.09484265734265734,0.06017263986013986,0.07332125705619681,0.05064158566744133,0.1257615997500391,0.1257615997500391,0.06461538461538457,0.10626185958254275,0.14888298703327607,0.15952832746001622,-0.023121387283236983,-0.05326646787747347
mcar,0.15,0.1,4,max,0.09520609318996416,0.09520609318996416,0.05367383512544802,0.07555140409720168,0.09447756286300424,0.08620689655172409,0.08620689655172409,0.016666666666666607,0.11926961926961921,0.046934865900383094,0.08896658896658893,0.039272030651340994,0.030303030303030276
mcar,0.15,0.1,5,max,0.07456266919514642,0.07456266919514642,0.04175839276634924,0.05448351987356366,0.047542247705273044,0.23428571428571432,0.23428571428571432,0.0714285714285714,0.16998191681735986,0.17142857142857137,0.16998191681735986,0.06285714285714294,0.0
mcar,0.15,0.1,6,max,0.1,0.1,0.07678571428571428,0.0852622767857143,0.05377527372670801,0.2222222222222222,0.2222222222222222,0.0714285714285714,0.20000000000000007,0.21666666666666667,0.19200000000000006,0.005555555555555536,0.008000000000000007
mcar,0.15,0.1,7,max,0.09837814767392232,0.09837814767392232,0.059379001280409724,0.07152068253677912,0.07971492435683053,0.15999999999999992,0.15999999999999992,0.015574302401038298,0.14648047876888004,0.12571428571428567,0.15474494157879737,0.03428571428571425,-0.008264462809917328
mcar,0.15,0.1,8,max,0.07171419206817438,0.07171419206817438,0.044641101278269424,0.053627078405839475,0.03489159526561607,0.3227513227513228,0.2005494505494505,0.3227513227513228,0.0601113172541744,0.25396825396825395,0.07012987012987015,0.06878306878306883,-0.010018552875695752
mcar,0.15,0.1,9,max,0.09464285714285715,0.09464285714285715,0.061071428571428575,0.0693188086045229,0.03214285714285714,0.19356187290969906,0.19356187290969906,0.13257575757575762,0.2280000000000001,0.19356187290969906,0.21200000000000008,0.0,0.016000000000000014
mcar,0.15,0.2,0,max,0.1873954700444698,0.1873954700444698,0.11575112470990911,0.1540169034211637,0.08948722243276065,0.09730848861283647,0.0719803370786517,0.09730848861283647,0.05095103506225651,0.1513342696629213,0.09678405011076319,-0.05402578105008482,-0.045833015048506676
mcar,0.15,0.2,1,max,0.19304347826086957,0.19304347826086957,0.1458782608695652,0.17376533650982728,0.18208034287668456,0.1295110139040775,0.1295110139040775,0.08410138248847926,0.11456628477905073,0.15075769411029527,0.14959083469721768,-0.021246680206217783,-0.03502454991816695
mcar,0.15,0.2,2,max,0.17004896764097127,0.17004896764097127,0.111479630470998,0.12903525276560646,0.1574029691403081,0.1996756172283295,0.1996756172283295,0.1087832393231265,0.19047619047619047,0.16760676873489117,0.17460317460317454,0.03206884849343833,0.015873015873015928
